CASE_ID,CASE_PARTICIPANT_ID,RECEIVED_DATE,OFFENSE_CATEGORY,DIVERSION_PROGRAM,REFERRAL_DATE,DIVERSION_COUNT,PRIMARY_CHARGE_OFFENSE_TITLE,STATUTE,RACE,GENDER,DIVERSION_RESULT,DIVERSION_CLOSED_DATE
435650258211,872952074876,03/18/2019 12:00:00 AM,Narcotics,DC,05/02/2019 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,,
435650258211,872952074876,03/18/2019 12:00:00 AM,Narcotics,DDPP,03/09/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Failed,04/26/2019 12:00:00 AM
435650698775,872953207342,03/18/2019 12:00:00 AM,Narcotics,ACT,05/02/2019 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,,
435650698775,872953207342,03/18/2019 12:00:00 AM,Narcotics,DDPP,03/09/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Failed,04/26/2019 12:00:00 AM
435650992484,872954528554,03/18/2019 12:00:00 AM,Narcotics,DDPP,03/09/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Failed,04/26/2019 12:00:00 AM
435651139339,872954811670,03/18/2019 12:00:00 AM,Theft,BR9,08/06/2019 12:00:00 AM,1,THEFT,720 ILCS 5/16-1(a)(1)(A),Black,Male,Failed,08/21/2019 12:00:00 AM
435651726757,872956604742,03/18/2019 12:00:00 AM,Other Offense,DC,04/11/2019 12:00:00 AM,1,RESIST/PC OFF/CORR/FRFTR/INJ,720 ILCS 5/31-1(a-7),White,Female,,
435655104415,872969344992,03/19/2019 12:00:00 AM,Burglary,DC,06/27/2019 12:00:00 AM,1,BURGLARY,720 ILCS 5/19-1(a),Black,Male,,
435655398124,872970194342,03/19/2019 12:00:00 AM,Burglary,DC,05/30/2019 12:00:00 AM,1,BURGLARY,720 ILCS 5/19-1(a),Black,Male,,
435659803764,872980480913,03/19/2019 12:00:00 AM,Narcotics,ACT,05/30/2019 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,,
435659803764,872980480913,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/09/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Failed,05/24/2019 12:00:00 AM
435660244328,872982557102,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/09/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,,
435660538038,872983217708,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/09/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,04/26/2019 12:00:00 AM
435661125456,872984916408,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/10/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,04/26/2019 12:00:00 AM
435662006584,872987086969,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/10/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,04/26/2019 12:00:00 AM
435662447149,872988313808,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Female,,
435663621986,872991522463,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Failed,04/26/2019 12:00:00 AM
435663915695,872992183068,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,07/26/2019 12:00:00 AM
435664356259,872993409907,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,04/26/2019 12:00:00 AM
435664649969,872994070513,03/19/2019 12:00:00 AM,Narcotics,DDPP,07/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,07/12/2019 12:00:00 AM
435664796823,872994636746,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,12/20/2019 12:00:00 AM
435664943678,872995391724,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,07/03/2019 12:00:00 AM
435665237387,872995957957,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,04/26/2019 12:00:00 AM
435665531097,872996807307,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,,
435665824806,872997751029,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/17/2019 12:00:00 AM
435666999643,873000487824,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/09/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,05/31/2019 12:00:00 AM
435668615045,873005206435,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,04/26/2019 12:00:00 AM
435668908754,873006150157,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,04/26/2019 12:00:00 AM
435669496173,873007660112,03/19/2019 12:00:00 AM,Narcotics,DDPP,06/07/2019 12:00:00 AM,1,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS],720 ILCS 550/5(d),Black,Male,Failed,06/07/2019 12:00:00 AM
435669789882,873008226345,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,04/26/2019 12:00:00 AM
435670671010,873010585651,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,05/24/2019 12:00:00 AM
435671258429,873011529373,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,05/24/2019 12:00:00 AM
435671698993,873012661840,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Failed,04/26/2019 12:00:00 AM
435672433266,873013983051,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,09/13/2019 12:00:00 AM
435673020685,873016059240,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,04/26/2019 12:00:00 AM
435673314394,873016814217,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/10/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,04/26/2019 12:00:00 AM
435673754958,873017757940,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,05/31/2019 12:00:00 AM
435674342377,873018418545,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,07/19/2019 12:00:00 AM
435675076650,873019362267,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Failed,04/26/2019 12:00:00 AM
435675370360,873020305989,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/10/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,06/14/2019 12:00:00 AM
435675957778,873021344084,03/19/2019 12:00:00 AM,Other Offense,MHC,02/28/2020 12:00:00 AM,1,ABUSE/NEGLECT OF ELDERLY OR DISABLED/CAREGIVER,720 ILCS 5/12-4.4a(b)(1),White,Male,,
435676545197,873023797761,03/19/2019 12:00:00 AM,Narcotics,DDPP,03/10/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Failed,07/12/2019 12:00:00 AM
435676985761,873025590834,10/23/2018 12:00:00 AM,Narcotics,DC,04/11/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,,
435678307453,873029271350,03/19/2019 12:00:00 AM,Burglary,DC,08/08/2019 12:00:00 AM,1,BURGLARY,720 ILCS 5/19-1(a),Black,Male,,
435678307453,873033046239,03/19/2019 12:00:00 AM,Burglary,DC,08/08/2019 12:00:00 AM,1,BURGLARY,720 ILCS 5/19-1(a),Black,Male,,
435683153657,873047673933,03/20/2019 12:00:00 AM,Forgery,BR9,04/19/2019 12:00:00 AM,1,FORGERY,720 ILCS 5/17-3(a)(2),Latinx,Female,Failed,08/28/2019 12:00:00 AM
435686237605,873058432365,03/20/2019 12:00:00 AM,Narcotics,DDPP,05/24/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/24/2019 12:00:00 AM
435687118733,873060225438,03/20/2019 12:00:00 AM,Narcotics,DC,10/01/2020 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,,
435688734135,873064660932,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/09/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,08/30/2019 12:00:00 AM
435690496391,873069757032,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/10/2019 12:00:00 AM,1,POSS CAN/>100-500 GRAM/1ST,720 ILCS 550/4(d),Black,Male,Graduated,04/26/2019 12:00:00 AM
435690790100,873070512009,03/20/2019 12:00:00 AM,Narcotics,DDPP,06/21/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,06/21/2019 12:00:00 AM
435691230664,873071361359,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,,
435691377519,873071833220,03/20/2019 12:00:00 AM,Narcotics,DDPP,07/15/2019 12:00:00 AM,1,POSS CAN/>100-500 GRAM/1ST,720 ILCS 550/4(d),White,Male,Graduated,07/15/2019 12:00:00 AM
435691671228,873072871315,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,04/26/2019 12:00:00 AM
435691964938,873073626292,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,04/26/2019 12:00:00 AM
435693433484,873077212437,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/10/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,07/12/2019 12:00:00 AM
435694167758,873078533648,03/20/2019 12:00:00 AM,Narcotics,RJCC,06/20/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,,
435694314612,873079005509,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,04/26/2019 12:00:00 AM
435695048886,873080892953,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Failed,06/21/2019 12:00:00 AM
435695342595,873081742303,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,04/26/2019 12:00:00 AM
435695636304,873082686025,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,04/26/2019 12:00:00 AM
435695930014,873083535375,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/10/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,07/19/2019 12:00:00 AM
435696076868,873084479098,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/10/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,04/26/2019 12:00:00 AM
435696957996,873087499008,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/10/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,04/26/2019 12:00:00 AM
435697104851,873089292081,03/20/2019 12:00:00 AM,Narcotics,DDPP,06/14/2019 12:00:00 AM,1,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS],720 ILCS 550/5(d),Black,Male,Graduated,06/14/2019 12:00:00 AM
435697251706,873089763942,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/13/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,08/16/2019 12:00:00 AM
435697398560,873090141431,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/10/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,04/26/2019 12:00:00 AM
435697692270,873091179525,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/13/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
435698132834,873092783853,03/20/2019 12:00:00 AM,Narcotics,DC,05/30/2019 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,,
435698132834,873092783853,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/13/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Failed,05/24/2019 12:00:00 AM
435698720252,873094576925,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/13/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
435699307671,873096747486,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/13/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(a)(5),Black,Male,Failed,03/19/2019 12:00:00 AM
435699601380,873097408091,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/13/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,05/03/2019 12:00:00 AM
435700482509,873099578652,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/13/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,07/26/2019 12:00:00 AM
435701069927,873100522375,03/20/2019 12:00:00 AM,Narcotics,DDPP,03/13/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,05/03/2019 12:00:00 AM
435710028062,873132703301,03/21/2019 12:00:00 AM,Narcotics,BR9,06/20/2019 12:00:00 AM,1,POSSESSION OF LOOK-ALIKE SUBSTANCE WITH INTENT TO DELIVER/DELIVERY OF LOOK-ALIKE SUBSTANCE,720 ILCS 570/404(b),Black,Female,Graduated,02/19/2020 12:00:00 AM
435726916349,873180644388,03/22/2019 12:00:00 AM,Narcotics,DDPP,03/14/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Failed,06/21/2019 12:00:00 AM
435727944332,873183853043,03/22/2019 12:00:00 AM,Narcotics,ACT,06/19/2019 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,,
435727944332,873183853043,03/22/2019 12:00:00 AM,Narcotics,DDPP,03/14/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Failed,06/14/2019 12:00:00 AM
435728972315,873186872954,03/22/2019 12:00:00 AM,Narcotics,DDPP,03/14/2019 12:00:00 AM,1,[POSSESSION OF CANNABIS WITH INTENT TO DELIVER/DELIVERY OF CANNABIS],720 ILCS 550/5(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
435729559734,873188666026,03/22/2019 12:00:00 AM,Narcotics,DDPP,03/14/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
435730000298,873189609748,03/22/2019 12:00:00 AM,Retail Theft,ACT,05/09/2019 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),Black,Male,,
435731762554,873192724031,03/22/2019 12:00:00 AM,Narcotics,DS,09/10/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,09/10/2019 12:00:00 AM
435732203118,873194045242,03/22/2019 12:00:00 AM,Narcotics,BR9,04/12/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,04/12/2019 12:00:00 AM
435733231100,873195932687,03/22/2019 12:00:00 AM,Narcotics,DDPP,03/14/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,,
435734405938,873199046970,03/22/2019 12:00:00 AM,Narcotics,DDPP,03/14/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Failed,05/03/2019 12:00:00 AM
435736902467,873207729214,03/22/2019 12:00:00 AM,Retail Theft,DC,09/11/2019 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),White,Male,,
435737196176,873209427914,03/22/2019 12:00:00 AM,Possession of Stolen Motor Vehicle,MHC,11/13/2019 12:00:00 AM,1,POSSESSION OF A STOLEN MOTOR VEHICLE,625 ILCS 5/4-103(a)(1),Black,Male,,
435741748671,873223866863,03/23/2019 12:00:00 AM,Forgery,BR9,07/15/2019 12:00:00 AM,1,FORGERY,720 ILCS 5/17-3(a)(1),Black,Male,Graduated,02/19/2020 12:00:00 AM
435744245201,873231511013,03/23/2019 12:00:00 AM,Other Offense,BR9,04/01/2019 12:00:00 AM,1,UNLAWFUL POSSESSION OF TITLES AND REGISTRATION,625 ILCS 5/4-104(a)(1),Black,Male,Graduated,12/11/2019 12:00:00 AM
435745273183,873234153435,03/23/2019 12:00:00 AM,Retail Theft,DC,06/25/2019 12:00:00 AM,1,RETAIL THEFT,720 ILCS 5/16-25(a)(1),Black,Male,,
435746594875,873237645207,03/23/2019 12:00:00 AM,Theft,BR9,05/21/2019 12:00:00 AM,1,THEFT,720 ILCS 5/16-1(a)(1),Black,Female,Graduated,02/05/2020 12:00:00 AM
435761280343,873284170711,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/15/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/24/2019 12:00:00 AM
435761720907,873285208805,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/15/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,05/24/2019 12:00:00 AM
435762455180,873286530016,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/15/2019 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Failed,05/03/2019 12:00:00 AM
435762455180,873286530016,03/25/2019 12:00:00 AM,Narcotics,VC,09/09/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,,
435762602035,873287096249,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/15/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/24/2019 12:00:00 AM
435763042599,873288606205,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/14/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,05/03/2019 12:00:00 AM
435763336308,873288983694,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/15/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,11/08/2019 12:00:00 AM
435763923727,873290776766,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/15/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
435764951709,873292758582,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/15/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
435765979692,873296439099,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/15/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
435766713966,873298326543,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/16/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Female,Graduated,05/03/2019 12:00:00 AM
435767154530,873299081521,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/16/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,05/24/2019 12:00:00 AM
435767595094,873300780221,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/16/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/24/2019 12:00:00 AM
435769063640,873305404460,03/25/2019 12:00:00 AM,Narcotics,BR9,07/19/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),White,Male,Graduated,07/19/2019 12:00:00 AM
435770385332,873309556837,03/25/2019 12:00:00 AM,Narcotics,DDPP,06/14/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,06/14/2019 12:00:00 AM
435770532187,873310028698,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/16/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
435771266460,873311916143,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/16/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
435771707024,873313331726,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/17/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Male,Graduated,05/03/2019 12:00:00 AM
435772294443,873315219170,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/17/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,08/09/2019 12:00:00 AM
435772735007,873316823498,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/17/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
435773469280,873319277176,03/25/2019 12:00:00 AM,Narcotics,ACT,05/07/2019 12:00:00 AM,2,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,,
435773469280,873319277176,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/19/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Failed,05/03/2019 12:00:00 AM
435773762990,873320220898,03/25/2019 12:00:00 AM,Narcotics,DDPP,08/30/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Female,Graduated,08/30/2019 12:00:00 AM
435773909844,873320409642,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/19/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
435774350408,873321447737,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/19/2019 12:00:00 AM,1,POSS CAN/>30-100 GRAM/2+,720 ILCS 550/4(c),Latinx,Male,Graduated,05/03/2019 12:00:00 AM
435774497263,873322202714,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/18/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Latinx,Female,Graduated,05/03/2019 12:00:00 AM
435774937827,873323052064,03/25/2019 12:00:00 AM,Narcotics,DDPP,03/19/2019 12:00:00 AM,1,POSSESSION OF A CONTROLLED SUBSTANCE,720 ILCS 570/402(c),Black,Male,Graduated,05/03/2019 12:00:00 AM
